CUI,AUI,ATUI,SATUI,SAB,DEF,SUPPRESS,CVF
C0009241,A19049823,AT198049427,NULL,NCI,"A category of psychiatric disorders which are characterized by a deficit in cognition or memory.",N,NULL
C0009241,A0040645,AT218078012,NULL,MSH,"Disorders characterized by disturbances in mental processes related to learning, thinking, reasoning, and judgment.",N,NULL
C0009241,A0476453,AT32352080,NULL,CSP,"disturbances in the mental process related to thinking, reasoning, and judgment.",N,NULL
C0025362,A17700720,AT198097587,NULL,NCI,"A developmental disorder characterized by less than average intelligence and significant limitations in adaptive behavior with onset before the age of 18.",N,NULL
C0025362,A17700720,AT210369986,NULL,NCI_NICHD,"A condition of arrested or incomplete development of the mind, which is especially characterized by impairment of skills manifested during the developmental period, which contribute to the overall level of intelligence, i.e. cognitive, language, motor, and social abilities.",N,NULL
C0025362,A0483608,AT51218758,NULL,CSP,"subnormal intellectual functioning which originates during the developmental period; multiple potential etiologies, including genetic defects and perinatal insults; intelligence quotient (IQ) scores are commonly used to determine whether an individual is mentally retarded; IQ scores between 70 and 79 are in the borderline mentally retarded range and scores below 67 are in the retarded range.",N,NULL
C0869474,A19593981,AT141595808,NULL,MSH,"Impaired ability in numerical concepts. These inabilities arise as a result of primary neurological lesion, are syndromic (e.g., GERSTMANN SYNDROME ) or acquired due to brain damage.",N,NULL
C0869474,A20248928,AT198123948,NULL,NCI,"A wide group of related learning disorders characterized by difficulties with mathematics and manipulating numbers; the difficulty with math may be caused or exacerbated by visuo-spatial or language processing difficulties.",N,NULL
C1411876,A24673202,AT206293884,NULL,HPO,"A specific learning disability involving mathematics and arithmetic. [DDD:probinson]",N,NULL
C0030975,A0099071,AT38148455,NULL,MSH,"Cognitive disorders characterized by an impaired ability to perceive the nature of objects or concepts through use of the sense organs. These include spatial neglect syndromes, where an individual does not attend to visual, auditory, or sensory stimuli presented from one side of the body.",N,NULL
C0030975,A0319689,AT51224175,NULL,CSP,"cognitive disorders characterized by an impaired ability to perceive the nature of objects or concepts through use of the sense organs; includes spatial neglect syndromes, where an individual does not attend to visual, auditory, or sensory stimuli presented from one side of the body.",N,NULL
C0033912,A7569630,AT197991011,NULL,NCI,"The branch of psychology that deals with the diagnosis and treatment of psychological and behavioral problems.",N,NULL
C0033912,A0107456,AT38138074,NULL,MSH,"The branch of psychology concerned with psychological methods of recognizing and treating behavior disorders.",N,NULL
C2315100,A23960386,AT198076674,NULL,NCI,"Less than normal weight gain in an infant or child, which may include poor linear and head growth.",N,NULL
C2315100,A24679814,AT206285829,NULL,HPO,"Failure to thrive (FTT) refers to a child whose physical growth is substantially below the norm. [HPO:probinson]",N,NULL
C2315100,A23960386,AT224193170,NULL,NCI_NICHD,"Suboptimal weight gain in an infant or child, which, if severe and/or prolonged, may lead to impaired linear and head growth.",N,NULL
C0008060,A21144123,AT220103636,NULL,MEDLINEPLUS,"<p>Child abuse is doing something or failing to do something that results in harm to a child or puts a child at risk of harm. Child abuse can be physical, <a href='https://medlineplus.gov/childsexualabuse.html'>sexual</a> or emotional. Neglect, or not providing for a child's needs, is also a form of abuse. </p> <p>Most abused children suffer greater emotional than physical damage. An abused child may become depressed. He or she may withdraw, think of suicide or become violent. An older child may use drugs or alcohol, try to run away or abuse others. </p> <p>Child abuse is a serious problem. If you suspect a child is being abused or neglected, call the police or your local child welfare agency.</p>",N,NULL
C0008060,A0037691,AT38150514,NULL,MSH,"Abuse of children in a family, institutional, or other setting. (APA, Thesaurus of Psychological Index Terms, 1994)",N,NULL
C0008060,A0475901,AT51223575,NULL,CSP,"infliction of physical or mental injury on children; most frequent cases occur at home, however includes abuse in an institutional, educational or other setting; includes child neglect.",N,NULL
C0162429,A7571945,AT198017560,NULL,NCI,"Inadequate nutrition resulting from poor diet, malabsorption, or abnormal nutrient distribution.",N,NULL
C0162429,A7571945,AT198091188,NULL,NCI_NCI-GLOSS,"A condition caused by not getting enough calories or the right amount of key nutrients, such as vitamins and minerals, that are needed for health. Malnutrition may occur when there is a lack of nutrients in the diet or when the body cannot absorb nutrients from food. Cancer and cancer treatment may cause malnutrition.",N,NULL
C0162429,A2782745,AT218037350,NULL,MSH,"An imbalanced nutritional status resulting from insufficient intake of nutrients to meet normal physiological requirement.",N,NULL
C0162429,A21142699,AT220107504,NULL,MEDLINEPLUS,"<p>Food provides the energy and nutrients you need to be healthy. If you don't get enough nutrients -- including <a href='https://medlineplus.gov/dietaryproteins.html'>proteins</a>, <a href='https://medlineplus.gov/carbohydrates.html'>carbohydrates</a>, <a href='https://medlineplus.gov/dietaryfats.html'>fats</a>, <a href='https://medlineplus.gov/vitamins.html'>vitamins</a>, and <a href='https://medlineplus.gov/minerals.html'>minerals</a> - you may suffer from malnutrition.</p> <p>Causes of malnutrition include:</p> <ul> <li>Lack of specific nutrients in your diet. Even the lack of one vitamin can lead to malnutrition.</li> <li>An unbalanced diet</li> <li>Certain medical problems, such as <a href='https://medlineplus.gov/malabsorptionsyndromes.html'>malabsorption syndromes</a> and cancers</li> </ul> <p>Symptoms may include fatigue, dizziness, and weight loss. Or, you may have no symptoms. To diagnose the cause of the problem, your doctor may do blood tests and a nutritional assessment. Treatment may include replacing the missing nutrients and treating the underlying cause.</p>",N,NULL
C0162429,A0483292,AT51224424,NULL,CSP,"disorder of nutrition due to unbalanced or insufficient diet or to defective assimilation or utilization of nutrients.",N,NULL
C0456070,A24675264,AT206296309,NULL,HPO,"A deficiency or slowing down of growth pre- and postnatally. [HPO:probinson]",N,NULL
C0525043,A1064080,AT208107580,NULL,MSH,"Markedly disturbed and developmentally inappropriate social relatedness that begins before age 5 and is associated with grossly pathological child care. The child may persistently fail to initiate and respond to social interactions in a developmentally appropriate way (inhibited type) or there may be a pattern of diffuse attachments with nondiscriminate sociability (disinhibited type). (From DSM-V)",N,NULL
C0597276,A1188536,AT51219497,NULL,CSP,"physical growth disorders occurring after birth.",N,NULL
C0878787,A23879416,AT198138297,NULL,NCI,"Less than normal linear growth in an infant or child.",N,NULL
C0878787,A23879416,AT224183438,NULL,NCI_NICHD,"Subnormal linear growth rate in an infant, child, or adolescent based on the normative values for the age and sex of the reference population.",N,NULL
C3887638,A21406980,AT198097660,NULL,NCI,"A clinical finding indicating less than normal growth in infancy.",N,NULL
C3887638,A21406980,AT210377661,NULL,NCI_NICHD,"Failing to gain weight as expected demonstrated by not following a normative growth curve, or significant decrease in weight percentile over time.",N,NULL
C0023013,A0078089,AT38139844,NULL,MSH,"The gradual expansion in complexity and meaning of symbols and sounds as perceived and interpreted by the individual through a maturational and learning process. Stages in development include babbling, cooing, word imitation with cognition, and use of short sentences.",N,NULL
C0023013,A0482532,AT51222876,NULL,CSP,"gradual expansion in complexity and meaning of symbols and sounds as perceived and interpreted by the individual through a maturational and learning process; stages in development include babbling, cooing, word imitation with cognition, and use of short sentences.",N,NULL
C0023015,A20248924,AT198123946,NULL,NCI,"A category of disorders characterized by an impairment in the development of an individual's language capabilities, which is in contrast to his/her non-verbal intellect.",N,NULL
C0023015,A0078097,AT38134469,NULL,MSH,"Conditions characterized by deficiencies of comprehension or expression of written and spoken forms of language. These include acquired and developmental disorders.",N,NULL
C0023015,A0482534,AT51219592,NULL,CSP,"conditions characterized by deficiencies of comprehension or expression of written and spoken forms of language; includes acquired and developmental disorders.",N,NULL
C0454644,A24672851,AT206301249,NULL,HPO,"A degree of language development that is significantly below the norm for a child of a specified age. [HPO:probinson]",N,NULL
C0751257,A20239709,AT198062356,NULL,NCI,"A disorder characterized by impairment of the auditory processing, resulting in deficiencies in the recognition and interpretation of sounds by the brain. Causes include brain maturation delays and brain traumas or tumors.",N,NULL
C0236827,A19032669,AT198123354,NULL,NCI,"A disorder characterized by an impairment in the development of an individual's expressive and receptive language capabilities which is in contrast to his/her nonverbal intellect. The impairment may be acquired (i.e., due to a brain lesion or head trauma) or developmental (i.e., no known neurological insult).",N,NULL
C0476254,A18676767,AT130672671,NULL,CHV,"A learning disorder marked by impairment of the ability to recognize and comprehend written words.",N,NULL
C0476254,A18695179,AT130672672,NULL,CHV,"A learning disorder marked by impairment of the ability to recognize and comprehend written words.",N,NULL
C0476254,A20251722,AT198136214,NULL,NCI,"A learning disorder characterized by an impairment in processing written words. Reading difficulties can include distortions, omissions or substitutions of characters. Oral and silent reading difficulties can include faulty and slow comprehension.",N,NULL
C0476254,A24671987,AT206292322,NULL,HPO,"A learning disorder characterized primarily by difficulties in learning to read and spell. Dyslectic children also exhibit a tendency to read words from right to left and to confuse letters such as b and d whose orientation is important for their identification. Children with dyslexia appear to be impaired in phonemic skills (the ability to associate visual symbols with the sounds they represent). [HPO:probinson]",N,NULL
C0476254,A0052058,AT38143250,NULL,MSH,"A cognitive disorder characterized by an impaired ability to comprehend written and printed words or phrases despite intact vision. This condition may be developmental or acquired. Developmental dyslexia is marked by reading achievement that falls substantially below that expected given the individual's chronological age, measured intelligence, and age-appropriate education. The disturbance in reading significantly interferes with academic achievement or with activities of daily living that require reading skills. (From DSM-IV)",N,NULL
