CUI,AUI,ATUI,SATUI,SAB,DEF,SUPPRESS,CVF
C0038454,A7578024,AT198017406,,NCI_NCI-GLOSS,"In medicine, a loss of blood flow to part of the brain, which damages brain tissue. Strokes are caused by blood clots and broken blood vessels in the brain. Symptoms include dizziness, numbness, weakness on one side of the body, and problems with talking, writing, or understanding language. The risk of stroke is increased by high blood pressure, older age, smoking, diabetes, high cholesterol, heart disease, atherosclerosis (a build-up of fatty material and plaque inside the coronary arteries), and a family history of stroke.",N,
C0038454,A7578024,AT198066612,,NCI_CDISC,"An acute episode of focal or global neurological dysfunction caused by presumed brain, spinal cord, or retinal vascular injury as a result of hemorrhage or infarction but with insufficient information to allow categorization as ischemic or hemorrhagic.",N,
C0038454,A7578024,AT198115841,,NCI_CTCAE,A disorder characterized by a sudden loss of sensory function due to an intracranial vascular event.,N,
C0038454,A7578024,AT205727054,,NCI,A sudden loss of neurological function secondary to hemorrhage or ischemia in the brain parenchyma due to a vascular event.,N,
C0038454,A24666104,AT206296268,,HPO,Sudden impairment of blood flow to a part of the brain due to occlusion or rupture of an artery to the brain. [HPO:probinson],N,
C0038454,A7578024,AT210371840,,NCI_NICHD,Brain tissue necrosis due to a disturbance in the blood flow or hemorrhage.,N,
C0038454,A21144374,AT220104121,,MEDLINEPLUS,"<p>A stroke is a medical emergency. Strokes happen when blood flow to your brain stops. Within minutes, brain cells begin to die. There are two kinds of stroke. The more common kind, called <a href='https://medlineplus.gov/ischemicstroke.html'>ischemic stroke</a>, is caused by a <a href='https://medlineplus.gov/bloodclots.html'>blood clot</a> that blocks or plugs a blood vessel in the brain. The other kind, called <a href='https://medlineplus.gov/hemorrhagicstroke.html'>hemorrhagic stroke</a>, is caused by a blood vessel that breaks and bleeds into the brain. Mini-strokes"" or <a href='https://medlineplus.gov/transientischemicattack.html'>transient ischemic attacks</a> (TIAs)",occur when the blood supply to the brain is briefly interrupted.</p> <p>Symptoms of stroke are </p> <ul> <li>Sudden numbness or weakness of the face,arm or leg (especially on one side of the body)</li> <li>Sudden confusion
C0038454,A0489698,AT51223654,,CSP,"sudden neurologic impairment due to a cerebrovascular disorder, either an arterial occlusion or an intracranial hemorrhage.",N,
C0038454,A12985603,AT73530500,,MSH,"A group of pathological conditions characterized by sudden, non-convulsive loss of neurological function due to BRAIN ISCHEMIA or INTRACRANIAL HEMORRHAGES. Stroke is classified by the type of tissue NECROSIS, such as the anatomic location, vasculature involved, etiology, age of the affected individual, and hemorrhagic vs. non-hemorrhagic nature. (From Adams et al., Principles of Neurology, 6th ed, pp777-810)",N,
C0041296,A21145596,AT203072694,,MEDLINEPLUS,"<p>Tuberculosis (TB) is a disease caused by bacteria called Mycobacterium tuberculosis. The bacteria usually attack the lungs, but they can also damage other parts of the body. </p> <p>TB spreads through the air when a person with TB of the lungs or throat coughs, sneezes, or talks. If you have been exposed, you should go to your doctor for tests. You are more likely to get TB if you have a weak immune system.</p> <p>Symptoms of TB in the lungs may include</p> <ul> <li> A bad cough that lasts 3 weeks or longer</li> <li> Weight loss</li> <li> Loss of appetite</li> <li> Coughing up blood or mucus</li> <li> Weakness or fatigue </li> <li> Fever</li> <li> Night sweats</li> </ul> <p>Skin tests, blood tests, x-rays, and other tests can tell if you have TB. If not treated properly, TB can be deadly. You can usually cure active TB by taking several medicines for a long period of time.</p> <p >NIH: National Institute of Allergy and Infectious Diseases</p>",N,
C0041296,A7574267,AT205728960,,NCI,"A chronic, recurrent infection caused by the bacterium Mycobacterium tuberculosis. Tuberculosis (TB) may affect almost any tissue or organ of the body with the lungs being the most common site of infection. The clinical stages of TB are primary or initial infection, latent or dormant infection, and recrudescent or adult-type TB. Ninety to 95% of primary TB infections may go unrecognized. Histopathologically, tissue lesions consist of granulomas which usually undergo central caseation necrosis. Local symptoms of TB vary according to the part affected; acute symptoms include hectic fever, sweats, and emaciation; serious complications include granulomatous erosion of pulmonary bronchi associated with hemoptysis. If untreated, progressive TB may be associated with a high degree of mortality. This infection is frequently observed in immunocompromised individuals with AIDS or a history of illicit IV drug use.",N,
C0041296,A7574267,AT210366075,,NCI_NICHD,"A disease caused by Mycobacterium tuberculosis infection that is characterized by the growth of nodules in body tissues, most commonly the lungs, and may be transmitted through droplets from the throat or lungs of individuals with the active respiratory disease.",N,
C0041296,A0129251,AT226458857,,MSH,Any of the infectious diseases of man and other animals caused by species of MYCOBACTERIUM TUBERCULOSIS.,N,
C0041296,A0491021,AT51221240,,CSP,infectious diseases of man and animals caused by Mycobacterium species and characterized by formation of tubercles and caseous necrosis in the tissues; any organ may be affected but in man the lung is the major seat of the disease and the usual portal through which the infection reaches other organs.,N,
C0178316,A7628415,AT219996741,,NCI,"A traumatic break in one or more of the bones in the arm, forearm, or hand.",N,
C0178316,A7613497,AT220004222,,NCI,A traumatic break in one or more of the bones in the arm or forearm.,N,
C0235974,A7613572,AT197955515,,NCI,A carcinoma arising from the exocrine pancreas. The overwhelming majority of pancreatic carcinomas are adenocarcinomas.,N,
C0235974,A7613572,AT198128543,,NCI_NCI-GLOSS,A disease in which malignant (cancer) cells are found in the tissues of the pancreas.,N,
C0424605,A24370074,AT205726113,,NCI,"Failure to meet, or late achievement of developmental milestones.",N,
C0424605,A24370074,AT210373564,,NCI_NICHD,"Failure to meet, or late achievement of developmental milestones.",N,
C0001255,A17686362,AT197974031,,NCI,An infectious process caused by actinomycetales which is an order of Actinobacteria.,N,
C0001255,A0388142,AT32353135,,CSP,gram positive bacterial infection by organism of the order Actinomycetales.,N,
C0001255,A0019379,AT38153184,,MSH,Infections with bacteria of the order ACTINOMYCETALES.,N,
C0001403,A7568543,AT197991938,,NCI,A long-standing and persistent diminished production of adrenocortical hormones due to a disorder originating within the adrenal glands.,N,
C0001403,A23169973,AT203073080,,MEDLINEPLUS,"<p>Your adrenal glands are just above your kidneys. The outside layer of these glands makes hormones that help your body respond to stress and regulate your blood pressure and water and salt balance. Addison disease happens if the adrenal glands don't make enough of these hormones.</p> <p>A problem with your immune system usually causes Addison disease. The immune system mistakenly attacks your own tissues, damaging your adrenal glands. Other causes include infections and cancer.</p> <p>Symptoms include</p> <ul> <li>Weight loss </li> <li>Muscle weakness </li> <li>Fatigue that gets worse over time </li> <li>Low blood pressure </li> <li>Patchy or dark skin </li> </ul> <p>Lab tests can confirm that you have Addison disease. If you don't treat it, it can be fatal. You will need to take hormone pills for the rest of your life. If you have Addison disease, you should carry an emergency ID. It should say that you have the disease, list your medicines and say how much you need in an emergency.</p> <p >NIH: National Institute of Diabetes and Digestive and Kidney Diseases</p>",N,
C0001403,A24682993,AT206284062,,HPO,Insufficient production of steroid hormones (primarily cortisol) by the adrenal glands as a result of a primary defect in the glands themselves. [HPO:probinson],N,
C0001403,A7568543,AT224194322,,NCI_NICHD,The diminished production of adrenocortical hormones due to a pathologic process within the adrenal glands.,N,
C0001403,A6954527,AT43116350,,MSH,"An adrenal disease characterized by the progressive destruction of the ADRENAL CORTEX, resulting in insufficient production of ALDOSTERONE and HYDROCORTISONE. Clinical symptoms include ANOREXIA; NAUSEA; WEIGHT LOSS; MUSCLE WEAKNESS; and HYPERPIGMENTATION of the SKIN due to increase in circulating levels of ACTH precursor hormone which stimulates MELANOCYTES.",N,
C0001403,A0388277,AT51219985,,CSP,"disease characterized by hypotension, weight loss, anorexia, weakness, and sometimes a bronze-like melanotic hyperpigmentation of the skin; due to tuberculosis or autoimmune induced disease (hypofunction) of the adrenal glands that results in deficiency of aldosterone and cortisol.",N,
C0001622,A23892493,AT210365813,,NCI_NICHD,Abnormally high levels of cortisol in the blood.,N,
C0001622,A23892493,AT230074323,,NCI,Abnormally high level of cortisol in the blood.,N,
C0001622,A6993208,AT43117352,,MSH,Excess production of ADRENAL CORTEX HORMONES such as ALDOSTERONE; HYDROCORTISONE; DEHYDROEPIANDROSTERONE; and/or ANDROSTENEDIONE. Hyperadrenal syndromes include CUSHING SYNDROME; HYPERALDOSTERONISM; and VIRILISM.,N,
C0001622,A1307223,AT51218839,,CSP,complex of symptoms and signs due to excessive production or administration of hydrocortisone or its semi-synthetic analogs.,N,
C0001622,A0319233,AT51220531,,CSP,abnormally increased secretion of adrenal hormones.,N,
C0001623,A24668297,AT206285699,,HPO,"Insufficient production of steroid hormones (primarily cortisol) by the adrenal glands as a result of a primary defect in the glands themselves. [HPO:probinson, pmid:11443143]",N,
C0001623,A6993207,AT43117754,,MSH,"Conditions in which the production of adrenal CORTICOSTEROIDS falls below the requirement of the body. Adrenal insufficiency can be caused by defects in the ADRENAL GLANDS, the PITUITARY GLAND, or the HYPOTHALAMUS.",N,
