CUI,AUI,ATUI,SATUI,SAB,DEF,SUPPRESS,CVF
C0917801,A7571404,AT198090561,NULL,NCI_NCI-GLOSS,"Difficulty in going to sleep or getting enough sleep.",N,NULL
C0917801,A7571404,AT198090562,NULL,NCI,"A sleep disorder characterized by difficulty in falling asleep and/or remaining asleep.",N,NULL
C0917801,A7571404,AT210377532,NULL,NCI_NICHD,"Difficulty in falling asleep and/or remaining asleep.",N,NULL
C0917801,A21143482,AT230154834,NULL,MEDLINEPLUS,"<p>Insomnia is a common <a href='https://medlineplus.gov/sleepdisorders.html'>sleep disorder</a>. If you have it, you may have trouble falling asleep, staying asleep, or both. As a result, you may get too little sleep or have poor-quality sleep. You may not feel refreshed when you wake up.</p> <p>Symptoms of insomnia include:</p> <ul> <li>Lying awake for a long time before you fall asleep</li> <li> Sleeping for only short periods</li> <li>Being awake for much of the night</li> <li>Feeling as if you haven't slept at all</li> <li>Waking up too early</li> </ul> <p>Your doctor will diagnose insomnia based on your medical and sleep histories and a physical exam. He or she also may recommend a sleep study. A sleep study measures how well you sleep and how your body responds to sleep problems. Treatments include <a href='https://medlineplus.gov/healthysleep.html'>good sleep habits</a>, counseling, and medicines.</p> <p >NIH: National Heart, Lung, and Blood Institute</p>",N,NULL
C1263846,A20258055,AT198000740,NULL,NCI,"A disorder characterized by a marked pattern of inattention and/or hyperactivity-impulsivity that is inconsistent with developmental level and clearly interferes with functioning in at least two settings (e.g. at home and at school). At least some of the symptoms must be present before the age of 7 years.",N,NULL
C1263846,A21144885,AT203072732,NULL,MEDLINEPLUS,"<p>Is it hard for your child to sit still? Does your child act without thinking first? Does your child start but not finish things? If so, your child may have attention deficit hyperactivity disorder (ADHD). Nearly everyone shows some of these behaviors at times, but ADHD lasts more than 6 months and causes problems in school, at home and in social situations.</p> <p>ADHD is more common in boys than girls. It affects 3-5 percent of all American children.</p> <p>The main features of ADHD are</p> <ul> <li>Inattention</li> <li>Hyperactivity</li> <li>Impulsivity</li> </ul> <p>No one knows exactly what causes ADHD. It sometimes runs in families, so genetics may be a factor. There may also be environmental factors.</p> <p>A complete evaluation by a trained professional is the only way to know for sure if your child has ADHD. Treatment may include medicine to control symptoms, therapy, or both. Structure at home and at school is important. Parent training may also help.</p> <p >NIH: National Institute of Mental Health </p>",N,NULL
C1263846,A24678363,AT206299555,NULL,HPO,"Attention deficit hyperactivity disorder (ADHD) manifests at age 2-3 years or by first grade at the latest. The main symptoms are distractibility, impulsivity, hyperactivity, and often trouble organizing tasks and projects, difficulty going to sleep, and social problems from being aggressive, loud, or impatient. [HPO:curators]",N,NULL
C1263846,A0027778,AT208216278,NULL,MSH,"A behavior disorder originating in childhood in which the essential features are signs of developmentally inappropriate inattention, impulsivity, and hyperactivity. Although most individuals have symptoms of both inattention and hyperactivity-impulsivity, one or the other pattern may be predominant. The disorder is more frequent in males than females. Onset is in childhood. Symptoms often attenuate during late adolescence although a minority experience the full complement of symptoms into mid-adulthood. (From DSM-V)",N,NULL
C1263846,A20258055,AT210364274,NULL,NCI_NICHD,"A neurodevelopmental disorder presenting in early childhood that is characterized by chronic and excessive inattention, overactivity, and/or impulsivity.",N,NULL
C0004936,A7616019,AT197967125,NULL,NCI,"A disorder characterized by behavioral and/or psychological abnormalities, often accompanied by physical symptoms. The symptoms may cause clinically significant distress or impairment in social and occupational areas of functioning. Representative examples include anxiety disorders, cognitive disorders, mood disorders and schizophrenia.",N,NULL
C0004936,A21145092,AT220106820,NULL,MEDLINEPLUS,"<p>Mental disorders include a wide range of problems, including</p> <ul> <li><a href='https://medlineplus.gov/anxiety.html'>Anxiety disorders</a>, including <a href='https://medlineplus.gov/panicdisorder.html'>panic disorder</a>, <a href='https://medlineplus.gov/obsessivecompulsivedisorder.html'>obsessive-compulsive disorder</a>, <a href='https://medlineplus.gov/posttraumaticstressdisorder.html'>post-traumatic stress disorder</a>, and <a href='https://medlineplus.gov/phobias.html'>phobias</a></li> <li><a href='https://medlineplus.gov/bipolardisorder.html'>Bipolar disorder</a></li> <li><a href='https://medlineplus.gov/depression.html'>Depression</a></li> <li><a href='https://medlineplus.gov/mooddisorders.html'>Mood disorders</a></li> <li><a href='https://medlineplus.gov/personalitydisorders.html'>Personality disorders</a></li> <li><a href='https://medlineplus.gov/psychoticdisorders.html'>Psychotic disorders</a>, including <a href='https://medlineplus.gov/schizophrenia.html'>schizophrenia</a></li> </ul> <p>There are many causes of mental disorders. Your genes and family history may play a role. Your life experiences, such as stress or a history of abuse, may also matter. Biological factors can also be part of the cause. A traumatic brain injury can lead to a mental disorder. A mother's exposure to viruses or toxic chemicals while pregnant may play a part. Other factors may increase your risk, such as use of illegal drugs or having a serious medical condition like cancer.</p> <p>Medications and counseling can help many mental disorders. </p>",N,NULL
C0004936,A0084850,AT38150979,NULL,MSH,"Psychiatric illness or diseases manifested by breakdowns in the adaptational process expressed primarily as abnormalities of thought, feeling, and behavior producing either distress or impairment of function.",N,NULL
C0004936,A0483600,AT51221287,NULL,CSP,"any of various conditions characterized by impairment of an individual's normal cognitive, emotional, or behavioral functioning, and caused by social, psychological, biochemical, genetic, or other factors, such as infection or head trauma; note behavior disorders are a subset of mental disorder.",N,NULL
C0017178,A24359525,AT197967343,NULL,NCI,"A non-neoplastic or neoplastic disorder that affects the gastrointestinal tract, anus, liver, biliary system, and pancreas.",N,NULL
C0017178,A0062231,AT38152808,NULL,MSH,"Diseases in any segment of the GASTROINTESTINAL TRACT from ESOPHAGUS to RECTUM.",N,NULL
C0017178,A0479779,AT51223005,NULL,CSP,"disorder in any segment of the gastrointestinal tract from the mouth through the anus.",N,NULL
C0017178,A1187551,AT51225364,NULL,CSP,"determination of disorder(s) in any segment of the gastrointestinal tract from the esophagus to the rectum based on symptoms, medical history, risk factors, and clinical tests.",N,NULL
C0221470,A25765081,AT210364925,NULL,NCI,"The inability or refusal to swallow.",N,NULL
C0221470,A25765081,AT210369769,NULL,NCI_NICHD,"The inability or refusal to swallow.",N,NULL
C1145628,A21143306,AT220104290,NULL,MEDLINEPLUS,"<p>Your autonomic nervous system is the part of your nervous system that controls involuntary actions, such as the beating of your heart and the widening or narrowing of your blood vessels. When something goes wrong in this system, it can cause serious problems, including</p> <ul> <li> Blood pressure problems</li> <li> Heart problems</li> <li> Trouble with breathing and swallowing</li> <li> Erectile dysfunction in men</li> </ul> <p>Autonomic nervous system disorders can occur alone or as the result of another disease, such as <a href='https://medlineplus.gov/parkinsonsdisease.html'>Parkinson's disease</a>, alcoholism and diabetes. Problems can affect either part of the system, as in <a href='https://medlineplus.gov/complexregionalpainsyndrome.html'>complex regional pain syndromes</a>, or all of the system. Some types are temporary, but many worsen over time. When they affect your breathing or heart function, these disorders can be life-threatening.</p> <p>Some autonomic nervous system disorders get better when an underlying disease is treated. Often, however, there is no cure. In that case, the goal of treatment is to improve symptoms. </p> <p >NIH: National Institute of Neurological Disorders and Stroke</p>",N,NULL
C1145628,A0028105,AT38149629,NULL,MSH,"Diseases of the parasympathetic or sympathetic divisions of the AUTONOMIC NERVOUS SYSTEM; which has components located in the CENTRAL NERVOUS SYSTEM and PERIPHERAL NERVOUS SYSTEM. Autonomic dysfunction may be associated with HYPOTHALAMIC DISEASES; BRAIN STEM disorders; SPINAL CORD DISEASES; and PERIPHERAL NERVOUS SYSTEM DISEASES. Manifestations include impairments of vegetative functions including the maintenance of BLOOD PRESSURE; HEART RATE; pupil function; SWEATING; REPRODUCTIVE AND URINARY PHYSIOLOGY; and DIGESTION.",N,NULL
C1145628,A1177256,AT51223439,NULL,CSP,"condition in which there is a deviation from or interruption of the normal structure or function of the parasympathetic or sympathetic divisions of the autonomic nervous system; autonomic dysfunction may be associated with hypothalamic diseases, brain stem disorders, spinal cord diseases, and peripheral nervous system diseases; manifestations include impairments of vegetative functions including the maintenance of blood pressure, heart rate, pupil function, sweating, reproductive and urinary physiology, and digestion.",N,NULL
C3641753,A21417484,AT198014095,NULL,NCI,"A question about whether an individual lacks or lacked an appetite.",N,NULL
C0013227,A7583590,AT198005901,NULL,NCI_NCI-GLOSS,"A legal drug that is used to prevent, treat, or relieve symptoms of a disease or abnormal condition.",N,NULL
C0013227,A7583590,AT198005902,NULL,NCI,"A drug product that contains one or more active and/or inactive ingredients; it is intended to treat, prevent or alleviate the symptoms of disease. This term does not refer to the individual ingredients that make up the product.",N,NULL
C0013227,A21143921,AT220107517,NULL,MEDLINEPLUS,"<p>You may need to take medicines every day, or only once in a while. Either way, you want to make sure that the medicines are safe and will help you get better. In the United States, the Food and Drug Administration is in charge of assuring the <a href='https://medlineplus.gov/drugsafety.html'>safety</a> and effectiveness of both prescription and <a href='https://medlineplus.gov/overthecountermedicines.html'>over-the-counter medicines</a>.</p> <p>Even safe drugs can cause unwanted <a href='https://medlineplus.gov/drugreactions.html'>side effects or interactions</a> with food or other medicines you may be taking. They may not be safe during <a href='https://medlineplus.gov/pregnancyandmedicines.html'>pregnancy</a>. To reduce the risk of reactions and make sure that you get better, it is important for you to <a href='https://medlineplus.gov/medicationerrors.html'>take your medicines correctly</a> and be careful when giving medicines to <a href='https://medlineplus.gov/medicinesandchildren.html'>children</a>.</p>",N,NULL
